id,name,img,sex,birthday,birthplace,summary
27206181,凯德·麦拉德 Kad Merad,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44424.webp,男,1964-03-27,"阿尔及利亚,西迪贝勒阿巴斯","作品年表：2010《意大利人》
2010《保护和服务》
2010《不朽》
2009《徒步旅行队》
2009《小淘气尼古拉》"
27212439,勒·惠勒 René Wheeler,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1529503982.58.webp,男,1912-02-08,"法国,巴黎","René Wheeler was a French screenwriter and film director. He co-wrote the story of the film A Cage of Nightingales with Georges Chaperot, for which they both received an Academy Award nomination in 1947. Wikipedia"
27216443,雅克·贝汉 Jacques Perrin,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p111.webp,男,1941-07-13,"法国,巴黎","欧洲著名男演员、导演以及纪录片制作人，1957年从影。1966年，他获得威尼斯影展最佳演员。1968年制片著名的《Z》，此片在1969年荣获OSCAR最佳外语片奖。1975年，他制作的影片《特殊地带》荣获法国影院大奖，同年他出品了《胜利欢歌》并再次获得奥斯卡最佳外语片奖。
从1988年开始，他的目光转向了自然界，并出品了《猴族》。1990年，雅克·贝汉出品了《HORSLA VIE》（影片《生活之外》，这是一部根据一位记者人质的真实故事改编的作品，他凭借该片获得了1991年戛纳评委会大奖。
在1994年到1995年间，他开始了《微观世界》的制作。 1998年9月，雅克·贝汉开始制作影片《喜马拉雅》，此片在1999年12月份出品，获得两项恺撒奖和众多的国际奖项，并在2000年获奥斯卡提名。从1998年7月到2001年9月，雅克·贝汉担任导演以及制作的影片《迁徙的鸟》，公映后再次获得巨大成功。"
27224992,玛丽·布奈尔 Marie Bunel,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1505360580.72.webp,女,1964-05-27,"法国,上塞纳省",暂无
27242461,让-巴蒂斯特·莫尼耶 Jean-Baptiste Maunier,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1414312828.15.webp,男,1990-12-22,"法国,瓦尔省,布里尼奥勒","Jean-Baptiste曾是Saint-Marc童声合唱团的一员,担任领唱。 在《放牛班的春天》公映后，他就离开了这个合唱团。（Saint-Marc是法国里昂地区较著名的混声合唱团。礼拜日他们通常会去里昂大教堂参加弥撒。）
Jean-Baptiste认为自己比较擅长演绎莫札特和舒伯特的曲子。“
他们的歌曲都很优美舒缓，从某个角度看来，两者拥有某些共同特质。”
Jean-Baptiste早已对未来充满向往。“我希望能成为一名歌手或
新闻记者（像父亲那样）。我现在还不能使用我自己赚的钱。待到
18岁时，我想用这些钱买一辆汽车和公寓。”
Maunier 忧郁的眼神给人一种很内向很腼腆的感觉
,然而生活中的Maunier喜欢运动，和小伙伴踢足球，
如同普通法国男孩一样.当然除了古典和宗教音乐，
还喜欢摇滚和流行音乐。
1990年出生的Jean-Baptiste Maunier
现在和父母兄弟住在Lyon。
他在天主教中学上学时发现了自己歌唱的天赋，
其后被发掘出演了《les choristes》为观众熟悉，
与 Clemence的合唱犹如金童玉女，不仅在法国，
而且到加拿大，日本等世界各地参加演出。
就是《放牛班的春天》里面那个声音好听长得美型的小男孩~~~
爸爸是摄影师，年轻时也在唱诗班唱歌
Maunier在里昂的教堂唱诗班演唱了许多年。被导演选中演放牛班的春天，主要却是因为长得不错。自从出演该片以后，他平均每天收到100多封信。他很喜欢流行音乐，最喜欢的歌星是Marilyn Manson,乐队是linking park,但不喜欢rap。
他现在就读于法国的一所私立天主教学校。曾经跟随合唱团去过加拿大。
他发表过一张单曲cd。喜欢莫扎特和罗西尼的一些音乐。
希望长大以后可以成为一个歌手或者记者。"
27254042,热拉尔·朱尼奥 Gérard Jugnot,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p3363.webp,男,1951-05-04,"法国,巴黎",热拉尔·朱尼奥，法国著名演员、导演。1969年，上高中的热拉尔和一位老师组建了电影爱好者俱乐部，并拍摄了自己的第一部8mm短片。1978年，热拉尔和同伴一起出演了由他们的戏剧改编的电影《Les Bronzés》，影片取得巨大成功，也为几人的表演历程开启了全新的篇章。外貌平常并秃顶的热拉尔开始频频出演电影，1987年，他凭《Tandem》中的精彩表演获得第一次恺撒奖最佳男演员提名，随后以《Une　époque formidable……》、《Marthe》和《放牛班的春天》再获3次恺撒奖提名，其中最成功的《放牛班的春天》成为法国电影近年少有的老少皆宜的作品，吸引了法国本土850万观众的青睐，评论界给予了热拉尔前所未有的赞誉。除了表演，热拉尔还是异常活跃的编剧和导演，才华横溢的他最近还开始尝试制片工作。
27260119,弗朗索瓦·贝莱昂 François Berléand,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p9329.webp,男,1952-04-22,"法国,巴黎","弗朗索瓦·贝莱昂（François Berléand，1952年4月22日出生）是一位法国演员，同时也是作曲家，也是第25届法国电影凯撒奖最佳男配角奖。他的作品包括《放牛班的春天》《玩命快递》和《玩命快递2》等。
贝莱昂出生在法国巴黎，他的父亲是亚美尼亚人，母亲是法国人。在他11岁之前，他的童年充满了创伤，因为他的父亲告诉他，贝莱昂是隐形人的儿子。
贝莱昂在商学院学习期间，他接受了演员的训练，尽管他有些不情愿；他的第一个舞台角色是在一部名为《在西部的海滩上》的戏剧中。毕业后，他在塔尼亚·巴拉乔瓦的指导下参加了戏剧课程，然后遇到了丹尼尔，一个导演，他在1974年至1981年期间在丹尼尔的指导下工作，参与了十几部主要是现代经典剧的制作。
贝莱昂在1978年开始了他的电影生涯，他在1980年代的许多成功喜剧中都扮演了配角。在一系列备受赞誉的配角角色之后，包括他因《我的小企业》赢得2000年凯撒奖最佳男配角奖，他在吉约姆·卡内的电影《我的偶像》中赢得了他的第一个主要角色，这让他的名字和面孔为更广泛的公众所知。
贝莱昂在2006年出版了一本关于他童年的书《隐形人的儿子》。
2019年9月11日，参演的电影《某处，某人》在法国上映。
2021年2月15日，参演的电视剧《九个女人 第一季》在法国首播。11月17日，参演的电影《幸福知音》在法国上映。
2022年1月26日，参演的电影《玛丽·谭第农：你破碎的梦想》在法国上映。8月8日，参演的电影《最后一支舞》在洛迦诺电影节上映。10月31日，出演的电影《放牛班的春天》于2004年3月17日、10月16日分别在法国、中国大陆上映，并于2022年11月在中国大陆重映。
贝莱昂与法国女演员、电影导演和编剧妮科尔·加西亚有过12年的恋情。他与亚历克西亚·斯特雷西有着长期的恋情；他们的双胞胎女儿阿黛尔和露西在2008年12月出生。他还是两个成年子女的父亲，马丁（1979年出生）和范妮（1983年出生）。他是埃利奥斯（2013年出生，马丁的儿子）的祖父。"
27418688,泰奥杜尔·卡雷-卡赛尼 Théodule Carré-Cassaigne,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,男,1990-02-12,,暂无
27506238,克里斯托夫·巴拉蒂 Christophe Barratier,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p24744.webp,男,1963-06-17,"法国,巴黎","克里斯托夫·巴拉蒂 （Christophe Barratier） 克里斯托夫.巴拉蒂法国著名导演，《放牛班的春天》曾获得奥斯卡最佳外语片提名。
2002年克里斯托弗·巴哈提亚自编自导了处女作《The Tombs》，这部改编自同名小说的短片由在《黑客帝国》系列中扮演梅罗文加王的法国影星兰伯特·威尔森(Lambert　Wilson)主演。《放牛班的春天》是巴哈提亚执导的首部电影长片。"
27508767,乔治·沙普罗 Georges Chaperot,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,男,,,暂无
27518591,Philippe Lopes-Curval,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,暂无
1319250,马科森斯·珀林 Maxence Perrin,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p59126.webp,男,1995-04-01,,法国演员雅克·贝汉的儿子。2004年出演《放牛班的春天》的佩皮诺（Pépinot enfant）而为中国观众所熟知。
27543044,让-保罗·博奈雷 Jean-Paul Bonnaire,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1402547655.12.webp,男,1943-10-03,法国,暂无
27488577,托马斯·布伦门塔尔 Thomas Blumenthal,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/pCYWEsEDQrqAcel_avatar_uploaded1396433625.05.webp,男,,,暂无
27556472,格雷戈里·加迪诺尔 Grégory Gatignol,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1402556236.96.webp,男,,,暂无
27580540,西里尔·伯尔尼科特 Cyril Bernicot,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,暂无
27580541,西蒙·法戈特 Simon Fargeot,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,男,,,暂无
27580542,菲利普·杜·詹纳兰德 Philippe du Janerand,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1520406658.6.webp,男,1959-05-06,"法国,巴黎",暂无
27580543,卡罗尔·韦斯 Carole Weiss,https://img3.doubanio.com/f/movie/8dd0c794499fe925ae2ae89ee30cd225750457b4/pics/movie/celebrity-default-medium.png,,,,暂无
27580544,埃里克·德斯玛莱茨 Erick Desmarestz,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1484277084.44.webp,男,,,暂无
27222930,徐帆 Fan Xu,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p43516.webp,女,1967-08-16,"中国,湖北,武汉","徐帆，中国电影演员，1979年就读于湖北省艺术学校京剧科，专攻青衣﹑花旦；1982年转入武汉市戏剧学校话剧科，1986年9月毕业，属中专生，同年分配到武汉话剧院工作；1987年考入中央戏剧学院表演系，1991年年毕业，获学士学位。同年分配到北京人民艺术剧院工作；现为国家一级演员，国家特殊津贴者，北京市人大代表。
1991年，她作为尖子生之一被分配进北京人艺，于是在舞台上她塑造了一个又一个鲜明的艺术形象，脍炙人口的是话剧《阮玲玉》、《蔡文姬》和《风月无边》。 同时她也擅长京剧和昆曲，多次在梨园春等曲艺节目中表演。　1992年，她并不满足舞台上所取得的成绩，开始步入影视圈，曾在电视剧《武生泰斗》中演杨红宝，电影《李莲英》中演珍妃，并在热门影视剧《大撒把》《永失我爱》《甲方乙方》《不见不散》《一声叹息》《唐山大地震》等电视及《青衣》《结婚十年》《大国医》《贫富人生》等剧中扮演主要角色，是大学生最喜爱和各阶层观众最具有人缘的影视戏三栖明星。
徐帆从小生活在武汉，父母是楚剧演员，可谓是家学渊源。演戏认真的徐帆从不让观众失望，无论是电影，还是话剧。从最早的《海鸥》、《鱼人》、《鸟人》、《阮玲玉》，再到《风月无边》，徐帆对于话剧一直满怀激情，她那特有的灵气伴着一点一滴的进步，松弛自如地展现在观众眼前。她是《日出》中那个风情万种又令人唏嘘的交际花陈白露，她是《青衣》中那个柔静似水又作天作地的京剧名角筱燕秋，她演尽悲情女子，生活中却活泼开朗。"
27236229,傅彪 Biao Fu,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1269.webp,男,1963-09-27,"中国,北京",傅彪，内地著名影视演员，从小生活在北京总后勤部的军队大院儿里。他的家庭，就像是电视剧《激情燃烧的岁月》中石光荣式的家庭。和妻子张秋芳1989年正式结婚，合作过两部电视剧并在剧中饰演夫妻。傅彪演出的作品有《甲方乙方》、《没完没了》、《幸福时光》，《一声叹息》等热门电视剧，塑造的“面瓜”、“高宝生”等鲜活人物深受观众喜爱。2001年第21届获中国大陆金鸡奖最佳男配角。2005年8月30日，傅彪因肝癌不治于北京逝世。
27246745,李冰冰 Bingbing Li,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p37168.webp,女,1973-02-27,"中国,黑龙江,哈尔滨","李冰冰，中国著名女演员。出生于黑龙江省哈尔滨市五常市，上海戏剧学院表演系毕业。1993年进入上海戏剧学院学习。之前曾在小学任教一年。1994年出道至今，已拍摄数十部影视作品。2000年以电影《过年回家》获第十三届新加坡国际电影节最佳女主角奖。凭借电影《云水谣》于2007年获得第12届中国电影华表奖影后，2008年获第29届大众电影百花奖影后。2009年因电影《风声》获第46届台湾电影金马奖影后。
电影以外，李冰冰多年来也将工作投入到环保低碳及公益慈善事业领域。担任世界自然基金会全球大使、联合国环境规划署国际亲善大使、WWF“地球一小时”全球推广大使、国际气候组织“百万森林”项目亚太区推广大使等。"
27246762,刘若英 René Liu,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1518407475.38.webp,女,1969-06-01,"中国,台湾,台北","刘若英（1970年6月1日－），出生于台北市，祖籍湖南醴陵，知名歌手、演员。
刘若英高中毕业后到美国加州州立大学系统下的福乐顿分校修习声乐和钢琴演奏，取得古典音乐的学士学位。大学毕业之后返回台北随即加入台湾滚石唱片公司，跟随陈升学习流行音乐与创作，在‘新乐园工作室’担任制作助理有三年之久。在发行首张专辑之前，便先被陈国富导演相中，担任《我的美丽与哀愁》的女主角。同一年又接着演出张艾嘉的电影作品《少女小渔》一鸣惊人，获得1995年亚太影展最佳女主角奖。从此片约不断，在台湾电影景气一年不如一年的情形之下仍然年年都有作品推出，并且在国内外影展上频频获奖，成为台湾电影圈里的一线女演员。刘若英的音乐专辑包括《雨季》、《到处乱走》、《我等你》、《“20.30.40”电影原声带》等等。像刘若英一样在电影、电视、歌唱、舞台剧多元发展而且频频获奖的明星在台湾并不多见，这也使得她的演艺生涯状况和人气持续居高不下。"
27256092,林家栋 Ka Tung Lam,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1408428669.04.webp,男,1967-09-21,"中国,香港,九龙城区","林家栋（英文名：Gordon Lam Ka Tung，1967年9月21日－），香港男演员、电影监制、编剧、填词人，祖籍广东台山。1988年，参加香港无线电视艺员训练班第15期加入演艺圈。2017年，获香港电影金像奖、香港电影评论学会以及香港电影导演会三料影帝。2020年，凭《手卷烟》首提金马奖最佳男主角。2022年，凭在《手卷烟》和《智齿》中的演出获香港电影金像奖最佳男主角双提名。他亦是香港演艺人协会第8届及第9届（2007年12月12日－2011年12月11日）理事会的副会长。
在1989年至1995年，林家栋在影视剧作品中多出演小角色（如《盖世豪侠》《原振侠》《天子屠龙》等）。1995年在娱乐插班生中饰蔡君夏一角，至此开始为人熟知。林家栋在1996年饰演《河东狮吼》的苏东坡和《新上海滩》的丁力，开始出演第二男主角，1997年主演的《大闹广昌隆》成为当年收视冠军，奠定其一线小生地位，角色更入围97年视帝五强。之后于《缘来没法挡》《林世荣》《难兄难弟之神探李奇》《布袋和尚》《茶是故乡浓》《碧血剑》《金装四大才子》《美丽人生》等剧中担任男主角，2001年拍完最后一部剧集《酒是故乡醇》后。离开无线电视进军电影界，签约成为刘德华公司的旗下艺人。直至2013年获刘德华鼓励离开他的经理人公司，自己开制作公司。
林家栋是杜琪峰及银河映像出品电影中的常客，参演作品包括《放逐》《复仇》《文雀》《铁三角》《机动部队：人性》和《黑社会》系列等。
他是刘德华亨泰环宇有限公司的主要签约艺人，常在与刘德华相关的电影里担任角色，如《爱君如梦》《天下无贼》《童梦奇缘》《师奶唔易做》《得闲饮茶》《风暴》和《桃姐》等。其他较出名的电影作品有《叶问》《寒战》和《无间道》系列等等。他监制的首部电影是2010年的《打擂台》，获第30届香港电影金像奖最佳电影等四个奖项。林家栋于2017年凭季正雄一角获得第23届香港电影评论学会大奖最佳男演员。此后又在第36届香港电影金像奖以大热姿态首夺最佳男主角，成为影帝。
2020年，林家栋凭电影《手卷烟》首提第57届金马奖最佳男主角。此后在第40届香港电影金像奖上凭《智齿》《手卷烟》两片再度入围角逐影帝。最终，谢贤凭借其编剧的《杀出个黄昏》斩获该届影帝。"
27257290,范伟 Wei Fan,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1120.webp,男,1962-09-02,"中国,辽宁,沈阳",喜剧表演艺术家、国家一级演员。曾获埃及开罗国际电影节特别表演奖（金钥匙奖）、华语电影传媒大奖最佳男主角奖、中国电视金鹰奖观众喜爱的电视剧男演员奖和第16届上海电视节最具号召力男演员奖两项大奖。以往作品中，范伟以小人物的憨厚、质朴温暖荧屏，以独树一帜的“范式幽默”善良又爱耍小聪明的搞笑路线征服了亿万观众。
27260192,刘德华 Andy Lau,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1378956633.91.webp,男,1961-09-27,"中国香港,新界","刘德华，著名演员和歌手。1990年代被封为香港“四大天王”之一，亦是大中华地区极具代表性的艺人之一。 刘德华是个多线发展的艺人：作为歌手，他是吉尼斯世界纪录大全中，获奖最多的香港歌手；电影方面他曾三度夺得香港电影金像奖最佳男主角、以及获得两座台湾金马奖影帝，截止2010年参与出演的电影已经超过140部。
刘德华现在是映艺集团的老板，作为投资人参与制作了多部华语电影。
1999年，刘德华获得“香港十大杰出青年”的荣誉，2000年11月则顺利荣登“世界十大杰出青年”，成为获此殊荣的少数几位香港艺人。2006年7月7日，由于他“是香港最受尊重和喜爱的演艺名人之一，对香港电影及音乐贡献良多。其严谨专业的工作态度，足以成为年轻人的典范”和“以表彰他在表演艺术方面的成就”的原因而被香港演艺学院授予荣誉院士称号，成为获此荣誉的少数几位香港演员之一。
刘德华笃信佛教，法号慧果，热心公益，时常参与慈善活动。2008年，刘德华获香港特别行政区政府委任为太平绅士。2010年4月23日，刘德华获任中国残疾人福利基金会理事并担任副理事长。
2010年5月2日，刘德华获颁第十二届世界杰出华人奖同时获颁授加拿大纽奔驰域蓝仕桥大学荣誉博士学位。"
27480663,张家鲁 Chia-lu Chang,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1372407048.82.webp,男,1970年,,编剧。1970年生，台北艺术大学戏剧研究所毕业。目前为北京“工夫影业公司”创作总监。短篇小说《恐怖份子》（2007）获时报文学奖。编剧作品曾八度获得台湾新闻局“优良电影剧本”；曾以《风声》（2009）、《转山》（2011）入围金马奖最佳改编剧本，并以《天下无贼》（2005）获金马奖最佳改编剧本奖。
27496360,张涵予 Hanyu Zhang,https://img1.doubanio.com/view/celebrity/s_ratio_celebrity/public/p49047.webp,男,1963-12-19,"中国,北京","配音演员出身的张涵予曾为《指环王》、《特洛伊》等大片配过音，而近年也不断“触电”，在《贻笑大方》、《贫嘴张大民的幸福生活》、《梦开始的地方》等电视剧中，张涵予游走在各类角色中，给观众留下深刻印象。
虽然是干配音起家，可从严格意义上说，张涵予不算真正的配音演员，因为他的专业是在中戏学的表演，干上配音工作纯粹是因为喜欢。读高中时，他就到中央电视台译制片组给外国影片配音，算起来跟现在的少儿节目主持人董浩是一拨儿。
最初让张涵予“上瘾”的是一部电视剧，名叫《梦开始的地方》，跟陶虹配戏，结果他的表演梦竟然真的开始了。而接二连三地与冯小刚合作，也让张涵予越来越火起来。两人的合作始于《大腕》，他在其中客串扮演精神病院里的IT专家；在《天下无贼》里，他扮演一个化装成“E时代画家”的卧底干警，不动声色地周旋在一大群狡猾的盗贼中间。最终签约冯小刚的工作室，出演他继《夜宴》之后执导的《集结号》。2007贺岁档，《集结号》全国热映，创下2.6亿的票房纪录，张涵予也凭《集结号》迅速窜红，并成功跻身于国内一线影星之列。 2008年12月6日，张涵予通过主演《集结号》获得金马奖影帝。"
27499924,王宝强 Baoqiang Wang,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1356403251.95.webp,男,1982-04-29,"中国,河北,邢台","王宝强，中国男演员。王宝强6岁时开始练习武术，8岁-14岁在河南嵩山少林寺做俗家弟子，之后来到北京闯天下，在各个剧组当武行做群众演员。命运似乎很眷顾这个看上去普普通通的孩子，16岁时，王宝强被导演李扬挑中，主演独立电影《盲井》，这部电影让他一夜之间从武行变成金马奖最佳新人。此外，王宝强还凭《盲井》获得了法国第五届杜威尔电影节“最佳男主演奖”以及第二届曼谷国际电影节“最佳男演员奖”。
2004年，参演冯小刚贺岁剧《天下无贼》，名声大噪，其朴实的个性和独特的幸运赢得很多人的关注。
2006年，王宝强主演30集电视连续剧《士兵突击》，成功地塑造了许三多这个角色，其自然的表演才能在这部剧集中得到充分的展现，给人们留下深刻印象，并赢得了广大电视观众的喜爱。
从《盲井》，《暗算》，《天下无贼》，《士兵突击》到2007年冯小刚导演的贺岁鸿文《集结号》，王宝强在影视圈一步一个脚迹。
2008年9月主演电视剧《我的兄弟叫顺溜》；2010年上映的战争系列电视连续剧《为了新中国前进》，主演董存瑞；2010年还主演了电影《人在囧途》。2011年在影片《蔡李佛拳》、《hello！树先生》中担任主演，并凭借《hello，树先生》在第九届俄罗斯海参崴国际电影节再次勇夺最佳男演员奖。"
27529798,尤勇 Yong You,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p14604.webp,男,1963-12-13,"中国,陕西,西安","著名演员
主要作品：《至高荣誉》、《吕布与貂蝉》、《大法官》、《天下无贼》、《大秦帝国》、《紧急迫降》"
27491501,林黎胜 Lisheng Lin,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40726.webp,男,1969年,福建,林黎胜1969年生，老家福建，电影理论讲述者、编剧和导演。在北京电影学院讲授电影理论与剧作，编过《情不自禁》《天下无贼》等电影剧本，写过《浮华背后》《最后诊断》和《守望幸福》等电视剧剧本，导过《我爱长发飘飘》《一半一半》和《消失的村庄》等电影。
27482961,宗平 Ping Zong,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1466936880.4.webp,男,,,"宗平，国家一级演员，1984年毕业于解放军艺术学院表演系，现就职于中国国家话剧剧院。身高1.80米。
现为中国戏剧家协会会员；中国电视艺术家协会会员；中国电影家协会会员；中国电影表演艺术学会会员。
电影作品
《蓝风筝》饰陈树生
《天涯孤旅》饰袁野
《都市枪手》饰赵凯亮
《京城劫盗》饰江中剑
《汉方道》饰文仲
《红角落》
《零点行动》
《至高无上》饰田耕
《孔雀》饰王老师
《正午》饰严翔
电视剧集
《渴望》饰刘国强 导演：鲁晓威，赵宝刚 演员：凯利。孙松。李雪健等
《京都纪事》饰周彬 导演：尤小刚 演员：刘威，刘蓓，李媛媛，邬倩倩等
《遭遇昨天》饰石迈 导演：李源。演员：宗平，朱琳，李雪健等
《大都会》饰陈总
《平常心》饰强子
《请亮出你的牌》饰包祥
《老子妻子和孩子》饰赵建国
《大富人家》饰李策
《殊死较量》饰刘建军
《梦幻青春》饰李奇
《关汉卿》饰周耀宗
《瑞雪飘飘》饰何乙
《别问我是谁》饰赵群
《天网情踪》
《兄弟》饰周新
《情断上海滩》
《西藏警察》饰江所长
《使命》饰靳树林
《任长霞》饰卫秋实
《深牢大狱》饰王律师
《赵树理》饰吴明
《最后的99天》饰廖云山
《半路兄弟》饰王大义
《风声传奇》饰金生火/佐藤太郎
《人间情缘》饰冯团长
《我是业主》饰赵 剑（老连长）
《周恩来在重庆》饰张冲"
27547823,陈之辉 Zhi-hui Chen,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p40376.webp,男,,"中国,河北,承德",陈之辉，中国演员，河北省承德市人，1986年就读于中央戏剧学院表演专业。代表作品：自1983年从影至今已拍摄百余部影视作品。期间曾加盟香港无线电视台从事演艺事业二年。爱好广泛，尤精武术，精通少北拳，现为中国少北拳全国指导委员会副主任，中国“少北拳”形象大使。《三国演义》、《水浒传》、《倚天屠龙记》、《叶问》。
27541375,王刚 Gang Wang,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/pYw3kRYg7Xyccel_avatar_uploaded1409829900.36.webp,男,1948-12-22,"中国,辽宁,锦州","王刚，回族，生于辽宁锦州，长于吉林长春。1948年12月22日出生，身高172 厘米，体重70 公斤。国家一级演员。中共党员。原中央电视台播音指导，著名节目主持人，表演艺术家。最初人们是通过广播熟悉他那颇富磁力的声音。他演播了《牛虻》,《神秘岛》，《寻找回来的世界》，《上海的早晨》，《音乐世家》等30余部中、长篇小说。其中《夜幕下的哈尔滨》获82年演播一等奖。1984年被中央人民广播电台列为十大演播艺术家，1991年被中国广播电视学会评选为""全国听众喜爱的演播艺术家""。从1986年主持中央电视台春节联欢会，他又跻身于优秀电视节目主持人的行列。十几年来为中央及地方电视台主持《春节联欢会》，《综艺大观》，《东芝动物乐园》,《生命在你手中》，《朋友》等600余台大型综艺晚会及各类专题节目。他多才多艺,除了赴欧美用中英两种语言主持节目让中外人士称奇，又在表演艺术领域令人刮目相看.他曾在电视连续剧《夜幕下的哈尔滨》，《空姐与记者》，《九马疑踪》，《明镜高悬》，《霹雳菩萨》等饰演主要角色。《宰相刘罗锅》因饰演和珅获北京电视艺术春燕奖和第十四届中国电视金鹰奖""最佳男配角""。1998年与成方圆主演音乐剧《音乐之声》，又使首都与上海的观众领略了他那颇具功力的演唱。曾出访美国，加拿大，英国，法国，西班牙，意大利，奥地利，匈牙利，比利时，荷兰，卢森堡，马来西亚，新西兰，韩国等国家。
自1969年至1995年先后在吉林省军区文工团和沈阳军区文工团当军队文艺工作者，副军级；1995年正式调入中央电视台任节目主持人；1997年调入中央戏剧学院。
最初人们是通过广播熟悉他那颇富磁力的声音。他演播的中长篇小说三十余部，累计1800多万字。80年代播讲《夜幕下的哈尔滨》一举成名。
从1986年主持中央电视台春节联欢晚会，他又跻身于优秀电视节目主持人的行列。多年来为中央及地方电视台主持春节联欢会、《综艺大观》、《东芝动物乐园》、《生命在你手中》等六百余台大型综艺晚会及各类专题节目。
1994年在《宰相刘罗锅》里扮演和珅获得巨大成功，此后先后在《铁齿铜牙纪晓岚》系列、《梦断紫禁城》、《铁将军阿贵》、《布衣天子》、《少年嘉庆》、《沧海百年》等剧里共演了320集的和珅。 与著名演员张国立、张铁林多次合作，戏里戏外被称为“铁三角”。这一黄金组合早已深入人心，至今无人打破。
1998年初始，与妻子成方圆共同主演音乐剧《音乐之声》，又使观众领略了他那颇具功力的演唱。
2000年主持中央电视台《朋友》栏目。
2002年主持北京电视台《天下收藏》栏目。
2006年11月8日，与第三任妻子郑艳东走入了婚姻的殿堂。
2008年8月25日，王刚花甲之年喜得贵子。
2008年1月，王刚携手辽宁卫视主持品牌栏目《王刚讲故事》。
2009年5月，参与李咏主持的《咏乐汇》栏目。
2010年3月，王刚出版其自传《我本顽痴》
2011年起，主持河南电视台《知根知底》栏目。"
30405056,赵本夫 Benfu Zhao,https://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1545034755.05.webp,男,1948年,"中国,江苏,丰县","""赵本夫，一级作家，江苏丰县人，共产党员，享受国务院津贴的江苏省优秀中青年专家。1988年毕业于南京大学中文系。1971年参加工作，历任江苏丰县革委会通讯组成员，丰县广播站编辑，丰县文化馆创作员，江苏省作家协会专业作家，丰县县长助理（挂职），徐州市文联主席，江苏省作家协会专职副主席，《钟山》主编，专业作家，文学创作一级。中国作家协会第五届全国委员会委员，江苏省作家协会第三、四、五届副主席，江苏省文联第五、六届委员。1981年开始发表作品。1983年加入中国作家协会。代表作品《天下无贼》《刀客和女人》《混沌世界》《黑蚂蚁蓝眼睛》《天地月亮地》《无土时代》《寨堡》《空穴》《走出蓝水河》《鞋匠与市长》《走出蓝水河》《青花》《飞花如蝶》《卖驴》等。"""
